Words,likelihood_cleanliness,likelihood_location,likelihood_facilities
electricity,0.000397456279809221,0.00032306698255438296,0.0005212405525149857
internet,0.000397456279809221,0.0004307559767391773,0.0016940317956737035
just,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
buggy,0.000397456279809221,0.00032306698255438296,0.00013031013812874641
everything,0.010532591414944356,0.00549213870342451,0.007427677873338546
bbq,0.0001987281399046105,0.00021537798836958864,0.0005212405525149857
replaced,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
reviews,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
sunrises,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
villa,0.0045707472178060414,0.008830497523153133,0.006776127182694814
castle,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
locations,0.0001987281399046105,0.0004307559767391773,0.00013031013812874641
decent,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
desert,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
lives,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
fully,0.0013910969793322733,0.0005384449709239715,0.0018243419338024498
relief,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
andrii,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
stuff,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
otherwise,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
caution,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
generous,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
places,0.000794912559618442,0.0009692009476631488,0.00039093041438623924
umbrellas,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
wont,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
move,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
advice,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
fridge,0.0005961844197138314,0.00021537798836958864,0.0007818608287724785
longer,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
provide,0.000397456279809221,0.00032306698255438296,0.00039093041438623924
response,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
heavenly,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
reserve,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
panini,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
suitable,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
superb,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
beautiful,0.005564387917329093,0.016907172087012708,0.008470158978368517
shows,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
wine,0.0001987281399046105,0.00010768899418479432,0.0005212405525149857
bungalows,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
able,0.000397456279809221,0.00032306698255438296,0.0006515506906437321
tamar,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
e,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
collected,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
weekend,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
leylas,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
usually,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
swim,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
hidden,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
yellow,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
promptly,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
minutes,0.000397456279809221,0.005169071720870127,0.001563721657544957
recommend,0.0021860095389507153,0.0038768037906525953,0.0029971331769611674
set,0.000397456279809221,0.0004307559767391773,0.00013031013812874641
boats,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
extremely,0.0017885532591414945,0.0007538229592935602,0.0009121709669012249
responsive,0.0011923688394276629,0.0007538229592935602,0.00013031013812874641
dangerous,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
want,0.0005961844197138314,0.0013999569244023261,0.0007818608287724785
surprises,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
shade,0.0001987281399046105,0.0004307559767391773,0.0005212405525149857
would,0.0013910969793322733,0.003122980831359035,0.0023455824863174357
checkout,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
troodos,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
admnit,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
modern,0.0037758346581875995,0.0012922679302175318,0.002215272348188689
neighbourhood,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
sand,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
prepared,0.0005961844197138314,0.00010768899418479432,0.0005212405525149857
grilling,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
townhouse,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
maksim,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
posh,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
hats,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
margin,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
toys,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
busy,0.000794912559618442,0.00032306698255438296,0.0005212405525149857
trips,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
away,0.0005961844197138314,0.0060305836743484815,0.0018243419338024498
every,0.0013910969793322733,0.0013999569244023261,0.0018243419338024498
rowena,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
advised,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
sorted,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
yala,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
latsi,0.0001987281399046105,0.0004307559767391773,0.00013031013812874641
locally,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
ensure,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
wifi,0.000397456279809221,0.0004307559767391773,0.0018243419338024498
size,0.0005961844197138314,0.00021537798836958864,0.0007818608287724785
floats,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
safe,0.0009936406995230524,0.001076889941847943,0.0006515506906437321
andor,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
forward,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
landscaped,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
although,0.0001987281399046105,0.00032306698255438296,0.0005212405525149857
ocean,0.0001987281399046105,0.0005384449709239715,0.00039093041438623924
easily,0.000397456279809221,0.0005384449709239715,0.00039093041438623924
corresponds,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
swimming,0.001589825119236884,0.002046090889511092,0.004691164972634871
dropped,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
families,0.0005961844197138314,0.0004307559767391773,0.00039093041438623924
beside,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
husband,0.0005961844197138314,0.00032306698255438296,0.00039093041438623924
season,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
ate,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
interesting,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
name,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
lies,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
x,0.0005961844197138314,0.00010768899418479432,0.00039093041438623924
massage,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
m,0.000794912559618442,0.0006461339651087659,0.0009121709669012249
allows,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
cafs,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
homely,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
solar,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
spaceous,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
again,0.000397456279809221,0.0006461339651087659,0.0006515506906437321
remote,0.0001987281399046105,0.0005384449709239715,0.00039093041438623924
kiosk,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
insanely,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
doesnt,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
te,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
restuatants,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
pizza,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
previous,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
duration,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
fairytale,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
cooling,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
picture,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
speed,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
studio,0.0009936406995230524,0.0004307559767391773,0.0010424811050299713
wellmaintained,0.0001987281399046105,0.00010768899418479432,0.00039093041438623924
windy,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
simply,0.000397456279809221,0.00010768899418479432,0.00039093041438623924
recommendations,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
furniture,0.0011923688394276629,0.0004307559767391773,0.0006515506906437321
ventilation,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
matters,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
accommodation,0.001589825119236884,0.001076889941847943,0.001563721657544957
breathtaking,0.0005961844197138314,0.0009692009476631488,0.0007818608287724785
residential,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
where,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
tblisi,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
complex,0.0005961844197138314,0.001076889941847943,0.0011727912431587178
secured,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
stairs,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
car,0.0001987281399046105,0.007322851604566014,0.0006515506906437321
spacious,0.006558028616852146,0.002153779883695886,0.007948918425853532
irina,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
cozy,0.001589825119236884,0.0009692009476631488,0.0032577534532186605
hotel,0.0001987281399046105,0.0006461339651087659,0.0006515506906437321
well,0.009737678855325914,0.004953693732500539,0.009512640083398489
planes,0.0001987281399046105,0.0005384449709239715,0.00013031013812874641
spoons,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
entrance,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
across,0.0001987281399046105,0.0005384449709239715,0.00039093041438623924
really,0.0041732909379968205,0.0035537368080982125,0.0048214751107636174
double,0.000397456279809221,0.00010768899418479432,0.00039093041438623924
cleanlyness,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
provided,0.0011923688394276629,0.0005384449709239715,0.0006515506906437321
havana,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
owner,0.0005961844197138314,0.0005384449709239715,0.00039093041438623924
first,0.0005961844197138314,0.0004307559767391773,0.0005212405525149857
spectacular,0.0001987281399046105,0.0005384449709239715,0.00039093041438623924
time,0.001987281399046105,0.002692224854619858,0.0028668230388324213
wash,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
scenes,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
km,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
representation,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
improve,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
youll,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
tidy,0.003577106518282989,0.0007538229592935602,0.00039093041438623924
steps,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
scenery,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
super,0.0027821939586645467,0.001076889941847943,0.0016940317956737035
sororunfiding,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
swam,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
including,0.0005961844197138314,0.0008615119534783546,0.0010424811050299713
boys,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
barsrestaurants,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
inconsiderate,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
saver,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
athena,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
lucky,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
stand,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
two,0.000794912559618442,0.0008615119534783546,0.0006515506906437321
frantic,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
driving,0.0001987281399046105,0.0005384449709239715,0.00026062027625749283
chill,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
hotels,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
mattresses,0.0005961844197138314,0.00010768899418479432,0.00039093041438623924
toilet,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
walks,0.0001987281399046105,0.0007538229592935602,0.00026062027625749283
later,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
streets,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
heating,0.000397456279809221,0.00032306698255438296,0.0010424811050299713
received,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
sweat,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
inwhich,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
couldnt,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
offer,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
running,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
dinner,0.0001987281399046105,0.0006461339651087659,0.00026062027625749283
repeatedly,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
expected,0.0005961844197138314,0.00010768899418479432,0.00039093041438623924
yet,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
cool,0.0005961844197138314,0.0006461339651087659,0.0010424811050299713
high,0.0009936406995230524,0.00021537798836958864,0.0006515506906437321
deep,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
heart,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
seafront,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
coast,0.0001987281399046105,0.0007538229592935602,0.00026062027625749283
driver,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
worth,0.000397456279809221,0.0007538229592935602,0.0007818608287724785
recommended,0.000794912559618442,0.0006461339651087659,0.00026062027625749283
sports,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
usual,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
sunset,0.000397456279809221,0.0008615119534783546,0.0006515506906437321
detailed,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
opposite,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
winter,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
highlights,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
matches,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
countryside,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
atmospheric,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
secluded,0.0005961844197138314,0.0009692009476631488,0.00013031013812874641
promenade,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
elevator,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
comfortably,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
charcoal,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
tried,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
road,0.0005961844197138314,0.0013999569244023261,0.0006515506906437321
happy,0.0001987281399046105,0.0005384449709239715,0.00039093041438623924
a,0.0011923688394276629,0.0011845789360327374,0.0013031013812874641
reachable,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
nothing,0.000397456279809221,0.0005384449709239715,0.00013031013812874641
stadium,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
greeted,0.0001987281399046105,0.00010768899418479432,0.00039093041438623924
hiking,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
around,0.000794912559618442,0.002046090889511092,0.0007818608287724785
hostess,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
man,0.000397456279809221,0.00032306698255438296,0.00013031013812874641
youre,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
displayed,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
help,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
conditioning,0.000397456279809221,0.0004307559767391773,0.0007818608287724785
many,0.0009936406995230524,0.0016153349127719146,0.0009121709669012249
hesitate,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
till,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
waited,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
corner,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
several,0.0001987281399046105,0.0005384449709239715,0.0005212405525149857
jump,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
armchair,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
porch,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
daytime,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
equipped,0.004968203497615262,0.002153779883695886,0.007948918425853532
relaxed,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
crossing,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
totally,0.0005961844197138314,0.00021537798836958864,0.00026062027625749283
nearchos,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
cm,0.000397456279809221,0.00010768899418479432,0.00039093041438623924
traveled,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
dk,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
bb,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
throughout,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
whole,0.000397456279809221,0.00021537798836958864,0.00039093041438623924
tour,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
hard,0.0001987281399046105,0.00032306698255438296,0.0005212405525149857
comes,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
tanned,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
despite,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
friends,0.0001987281399046105,0.0004307559767391773,0.0005212405525149857
memory,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
poli,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
tastefully,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
lagoon,0.0001987281399046105,0.0005384449709239715,0.00026062027625749283
phone,0.0001987281399046105,0.0004307559767391773,0.00039093041438623924
oksana,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
major,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
acapulco,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
outdoor,0.0009936406995230524,0.0008615119534783546,0.0016940317956737035
sheets,0.0005961844197138314,0.00021537798836958864,0.00039093041438623924
compound,0.000397456279809221,0.00032306698255438296,0.00039093041438623924
without,0.000397456279809221,0.0006461339651087659,0.0006515506906437321
three,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
advise,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
among,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
anything,0.000397456279809221,0.0004307559767391773,0.00039093041438623924
surrounding,0.000397456279809221,0.0005384449709239715,0.00013031013812874641
thoroughly,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
exams,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
green,0.0001987281399046105,0.0004307559767391773,0.00026062027625749283
grapefruit,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
generally,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
immaculate,0.0005961844197138314,0.00021537798836958864,0.00026062027625749283
owns,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
tub,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
caring,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
helpful,0.001987281399046105,0.002046090889511092,0.0009121709669012249
berkes,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
sharpener,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
paid,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
different,0.000794912559618442,0.0004307559767391773,0.0006515506906437321
comfort,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
turning,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
its,0.001589825119236884,0.0024768468662502694,0.0013031013812874641
missed,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
esentepe,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
villas,0.0001987281399046105,0.0004307559767391773,0.00026062027625749283
bistro,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
lukewarm,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
bal,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
way,0.0001987281399046105,0.0005384449709239715,0.00026062027625749283
bikes,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
favourites,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
susans,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
been,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
supper,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
board,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
playgrounds,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
new,0.0021860095389507153,0.0009692009476631488,0.0013031013812874641
aleksandre,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
out,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
leading,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
unobstructed,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
condo,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
slippers,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
place,0.009936406995230525,0.012061167348696963,0.009512640083398489
cosy,0.001987281399046105,0.0006461339651087659,0.0006515506906437321
pharmacysupermarket,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
cute,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
oasis,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
wed,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
ever,0.0001987281399046105,0.0006461339651087659,0.0006515506906437321
northerncyprus,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
u,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
accurate,0.000397456279809221,0.00021537798836958864,0.00039093041438623924
required,0.0001987281399046105,0.0005384449709239715,0.00026062027625749283
reason,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
answering,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
familys,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
cleaning,0.001589825119236884,0.00021537798836958864,0.00013031013812874641
ceyda,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
bottom,0.0005961844197138314,0.00032306698255438296,0.00026062027625749283
site,0.000397456279809221,0.0011845789360327374,0.0005212405525149857
occupied,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
pong,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
magic,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
watching,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
vicinity,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
has,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
number,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
dock,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
watch,0.000397456279809221,0.0004307559767391773,0.0005212405525149857
stargazing,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
an,0.000397456279809221,0.0004307559767391773,0.00039093041438623924
indian,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
parlours,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
restos,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
locality,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
spring,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
homemade,0.0001987281399046105,0.00010768899418479432,0.00039093041438623924
days,0.001589825119236884,0.0006461339651087659,0.0011727912431587178
you,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
outwith,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
airport,0.0001987281399046105,0.0007538229592935602,0.00013031013812874641
pooltanning,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
immaculately,0.0005961844197138314,0.00021537798836958864,0.00026062027625749283
calling,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
host,0.0037758346581875995,0.0030152918371742408,0.0020849622100599426
valuable,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
especially,0.000794912559618442,0.0008615119534783546,0.0010424811050299713
pepper,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
gives,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
tranquil,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
helenes,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
panoramaview,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
demetra,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
stroll,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
it,0.0017885532591414945,0.0013999569244023261,0.0014334115194162107
welcomes,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
castles,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
dishwasher,0.000397456279809221,0.00010768899418479432,0.0006515506906437321
unit,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
claudia,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
metro,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
bads,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
early,0.0001987281399046105,0.00032306698255438296,0.0006515506906437321
laid,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
tea,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
air,0.0009936406995230524,0.0009692009476631488,0.0016940317956737035
hills,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
seeview,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
surroundings,0.0005961844197138314,0.0006461339651087659,0.0006515506906437321
great,0.008744038155802861,0.01970708593581736,0.014855355746677092
theres,0.000397456279809221,0.0005384449709239715,0.0007818608287724785
shampoo,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
while,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
blue,0.0001987281399046105,0.0006461339651087659,0.00026062027625749283
right,0.000397456279809221,0.0022614688778806805,0.0011727912431587178
blent,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
affordable,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
speaks,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
furnitures,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
eggs,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
via,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
too,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
top,0.000397456279809221,0.0006461339651087659,0.0007818608287724785
minor,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
with,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
keepsakes,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
sallonkitchen,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
cyprus,0.0011923688394276629,0.0022614688778806805,0.0007818608287724785
necessary,0.000794912559618442,0.0004307559767391773,0.0006515506906437321
let,0.000397456279809221,0.00032306698255438296,0.00039093041438623924
course,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
towards,0.0001987281399046105,0.0005384449709239715,0.0005212405525149857
morning,0.000397456279809221,0.0006461339651087659,0.0009121709669012249
window,0.0001987281399046105,0.0008615119534783546,0.0010424811050299713
one,0.0017885532591414945,0.0019384018953262977,0.0016940317956737035
light,0.0005961844197138314,0.00021537798836958864,0.00039093041438623924
